Jan 08 16:47:52 lvl1: 	File "/home/pi/RetroPie/roms/Ontamarama.nds" does not exist! Ignoring.
Jan 08 16:47:52 lvl1: 	File "/home/pi/RetroPie/roms/Pokemon - Black Version.nds" does not exist! Ignoring.
Jan 08 16:47:52 lvl1: 	File "/home/pi/RetroPie/roms/Pokemon - Black Version 2.nds" does not exist! Ignoring.
Jan 08 16:47:52 lvl1: 	File "/home/pi/RetroPie/roms/Pokemon - Platinum Version.nds" does not exist! Ignoring.
Jan 08 16:47:52 lvl1: 	File "/home/pi/RetroPie/roms/Pokemon - White Version.nds" does not exist! Ignoring.
Jan 08 16:47:52 lvl1: 	File "/home/pi/RetroPie/roms/Pokemon - White Version 2.nds" does not exist! Ignoring.
Jan 08 16:47:52 lvl1: 	File "/home/pi/RetroPie/roms/Pokemon Diamond.nds" does not exist! Ignoring.
Jan 08 16:47:52 lvl1: 	File "/home/pi/RetroPie/roms/Pokemon Mystery Dungeon - Blue Rescue Team.nds" does not exist! Ignoring.
Jan 08 16:47:52 lvl1: 	File "/home/pi/RetroPie/roms/Pokemon Mystery Dungeon - Explorers of Darkness.nds" does not exist! Ignoring.
Jan 08 16:47:52 lvl1: 	File "/home/pi/RetroPie/roms/Pokemon Mystery Dungeon - Explorers of Sky.nds" does not exist! Ignoring.
Jan 08 16:47:52 lvl1: 	File "/home/pi/RetroPie/roms/Pokemon Mystery Dungeon - Explorers of Time.nds" does not exist! Ignoring.
Jan 08 16:47:52 lvl1: 	File "/home/pi/RetroPie/roms/Pokemon SoulSilver.nds" does not exist! Ignoring.
Jan 08 16:47:52 lvl1: 	File "/home/pi/RetroPie/roms/Rayman - Raving Rabbids.nds" does not exist! Ignoring.
Jan 08 16:47:52 lvl1: 	File "/home/pi/RetroPie/roms/Retro Game Challenge.nds" does not exist! Ignoring.
Jan 08 16:47:52 lvl1: 	File "/home/pi/RetroPie/roms/Sims 2.nds" does not exist! Ignoring.
Jan 08 16:47:52 lvl1: 	File "/home/pi/RetroPie/roms/Sims 3.nds" does not exist! Ignoring.
Jan 08 16:47:52 lvl1: 	File "/home/pi/RetroPie/roms/Sonic Chronicles - The Dark Brotherhood.nds" does not exist! Ignoring.
Jan 08 16:47:52 lvl1: 	File "/home/pi/RetroPie/roms/Sonic Rush.nds" does not exist! Ignoring.
Jan 08 16:47:52 lvl1: 	File "/home/pi/RetroPie/roms/Sonic Rush Adventure.nds" does not exist! Ignoring.
Jan 08 16:47:52 lvl1: 	File "/home/pi/RetroPie/roms/Spectrobes.nds" does not exist! Ignoring.
Jan 08 16:47:52 lvl1: 	File "/home/pi/RetroPie/roms/Spectrobes - Beyond the Portals.nds" does not exist! Ignoring.
Jan 08 16:47:52 lvl1: 	File "/home/pi/RetroPie/roms/SpongeBob SquarePants - Creature from the Krusty Krab.nds" does not exist! Ignoring.
Jan 08 16:47:52 lvl1: 	File "/home/pi/RetroPie/roms/SpongeBob SquarePants - Plankton's Robotic Revenge.nds" does not exist! Ignoring.
Jan 08 16:47:52 lvl1: 	File "/home/pi/RetroPie/roms/SpongeBob SquarePants - The Yellow Avenger.nds" does not exist! Ignoring.
Jan 08 16:47:52 lvl1: 	File "/home/pi/RetroPie/roms/SpongeBob SquarePants featuring Nicktoons - Globs of Doom.nds" does not exist! Ignoring.
Jan 08 16:47:52 lvl1: 	File "/home/pi/RetroPie/roms/SpongeBob's Boating Bash.nds" does not exist! Ignoring.
Jan 08 16:47:52 lvl1: 	File "/home/pi/RetroPie/roms/SpongeBob's Truth or Square.nds" does not exist! Ignoring.
Jan 08 16:47:52 lvl1: 	File "/home/pi/RetroPie/roms/Spore Creatures.nds" does not exist! Ignoring.
Jan 08 16:47:52 lvl1: 	File "/home/pi/RetroPie/roms/Spore Hero Arena.nds" does not exist! Ignoring.
Jan 08 16:47:52 lvl1: 	File "/home/pi/RetroPie/roms/Spyro - Shadow Legacy .nds" does not exist! Ignoring.
Jan 08 16:47:52 lvl1: 	File "/home/pi/RetroPie/roms/Star Fox Command.nds" does not exist! Ignoring.
Jan 08 16:47:52 lvl1: 	File "/home/pi/RetroPie/roms/Star Wars - Battlefront - Elite Squadron.nds" does not exist! Ignoring.
Jan 08 16:47:52 lvl1: 	File "/home/pi/RetroPie/roms/Tak - Mojo Mistake.nds" does not exist! Ignoring.
Jan 08 16:47:52 lvl1: 	File "/home/pi/RetroPie/roms/Tak - The Great Juju Challenge.nds" does not exist! Ignoring.
Jan 08 16:47:52 lvl1: 	File "/home/pi/RetroPie/roms/Ultimate Mortal Kombat.nds" does not exist! Ignoring.
Jan 08 16:47:52 lvl1: 	File "/home/pi/RetroPie/roms/Up.nds" does not exist! Ignoring.
Jan 08 16:47:52 lvl1: 	File "/home/pi/RetroPie/roms/Wario - Master of Disguise.nds" does not exist! Ignoring.
Jan 08 16:47:52 lvl1: 	File "/home/pi/RetroPie/roms/WarioWare - D.I.Y..nds" does not exist! Ignoring.
Jan 08 16:47:52 lvl1: 	File "/home/pi/RetroPie/roms/WarioWare - Touched!.nds" does not exist! Ignoring.
Jan 08 16:47:52 lvl1: 	File "/home/pi/RetroPie/roms/Yoshi's Island DS.nds" does not exist! Ignoring.
Jan 08 16:47:52 lvl1: 	File "/home/pi/RetroPie/roms/Advance Wars - Days of Ruin.nds" does not exist! Ignoring.
Jan 08 16:47:52 lvl1: 	File "/home/pi/RetroPie/roms/Pokemon Pearl.nds" does not exist! Ignoring.
Jan 08 16:47:52 lvl1: 	File "/home/pi/RetroPie/roms/sunshine-ds.nds" does not exist! Ignoring.
Jan 08 16:47:52 lvl1: 	File "/home/pi/RetroPie/roms/Metroid Prime - Hunters.nds" does not exist! Ignoring.
Jan 08 16:47:52 lvl1: 	File "/home/pi/RetroPie/roms/Cooking Mama.nds" does not exist! Ignoring.
Jan 08 16:47:52 lvl1: 	File "/home/pi/RetroPie/roms/Pokemon HeartGold.nds" does not exist! Ignoring.
Jan 08 16:47:52 lvl1: 	File "/home/pi/RetroPie/roms/Diddy Kong Racing DS.nds" does not exist! Ignoring.
Jan 08 16:47:52 lvl1: 	File "/home/pi/RetroPie/roms/Super Mario 64 DS.nds" does not exist! Ignoring.
Jan 08 16:47:52 lvl1: 	System "nds" has no games! Ignoring it.
Jan 08 16:47:52 lvl1: 	Error - folder with path "/home/pi/RetroPie/roms/nes" is not a directory!
Jan 08 16:47:52 lvl2: 	Parsing XML file "/home/pi/.emulationstation/gamelists/nes/gamelist.xml"...
Jan 08 16:47:52 lvl1: 	File "/home/pi/RetroPie/roms/Legend of Zelda II - The Adventure of Link.nes" does not exist! Ignoring.
Jan 08 16:47:52 lvl1: 	File "/home/pi/RetroPie/roms/Earthbound - Prototype.nes" does not exist! Ignoring.
Jan 08 16:47:52 lvl1: 	File "/home/pi/RetroPie/roms/1942.nes" does not exist! Ignoring.
Jan 08 16:47:52 lvl1: 	File "/home/pi/RetroPie/roms/Balloon Fight.nes" does not exist! Ignoring.
Jan 08 16:47:52 lvl1: 	File "/home/pi/RetroPie/roms/Battletoads-Double Dragon.nes" does not exist! Ignoring.
Jan 08 16:47:52 lvl1: 	File "/home/pi/RetroPie/roms/Bomberman.nes" does not exist! Ignoring.
Jan 08 16:47:52 lvl1: 	File "/home/pi/RetroPie/roms/Bomberman II.nes" does not exist! Ignoring.
Jan 08 16:47:52 lvl1: 	File "/home/pi/RetroPie/roms/Bubble Bobble.nes" does not exist! Ignoring.
Jan 08 16:47:52 lvl1: 	File "/home/pi/RetroPie/roms/Bubble Bobble Part 2.nes" does not exist! Ignoring.
Jan 08 16:47:52 lvl1: 	File "/home/pi/RetroPie/roms/Bugs Bunny Birthday Blowout.nes" does not exist! Ignoring.
Jan 08 16:47:52 lvl1: 	File "/home/pi/RetroPie/roms/Bugs Bunny Crazy Castle.nes" does not exist! Ignoring.
Jan 08 16:47:52 lvl1: 	File "/home/pi/RetroPie/roms/BurgerTime.nes" does not exist! Ignoring.
Jan 08 16:47:52 lvl1: 	File "/home/pi/RetroPie/roms/Castlevania II - Simon's Quest.nes" does not exist! Ignoring.
Jan 08 16:47:52 lvl1: 	File "/home/pi/RetroPie/roms/Castlevania III - Dracula's Curse.nes" does not exist! Ignoring.
Jan 08 16:47:52 lvl1: 	File "/home/pi/RetroPie/roms/Contra.nes" does not exist! Ignoring.
Jan 08 16:47:52 lvl1: 	File "/home/pi/RetroPie/roms/Death Race.nes" does not exist! Ignoring.
Jan 08 16:47:52 lvl1: 	File "/home/pi/RetroPie/roms/Dig Dug II - Trouble in Paradise.nes" does not exist! Ignoring.
Jan 08 16:47:52 lvl1: 	File "/home/pi/RetroPie/roms/Donkey Kong 3.nes" does not exist! Ignoring.
Jan 08 16:47:52 lvl1: 	File "/home/pi/RetroPie/roms/Donkey Kong Jr..nes" does not exist! Ignoring.
Jan 08 16:47:52 lvl1: 	File "/home/pi/RetroPie/roms/Double Dragon.nes" does not exist! Ignoring.
Jan 08 16:47:52 lvl1: 	File "/home/pi/RetroPie/roms/Dr. Mario.nes" does not exist! Ignoring.
Jan 08 16:47:52 lvl1: 	File "/home/pi/RetroPie/roms/Dragon Warrior.nes" does not exist! Ignoring.
Jan 08 16:47:52 lvl1: 	File "/home/pi/RetroPie/roms/Dragon Warrior II.nes" does not exist! Ignoring.
Jan 08 16:47:52 lvl1: 	File "/home/pi/RetroPie/roms/Dragon Warrior III.nes" does not exist! Ignoring.
Jan 08 16:47:52 lvl1: 	File "/home/pi/RetroPie/roms/Dragon Warrior IV.nes" does not exist! Ignoring.
Jan 08 16:47:52 lvl1: 	File "/home/pi/RetroPie/roms/Duck Hunt.nes" does not exist! Ignoring.
Jan 08 16:47:52 lvl1: 	File "/home/pi/RetroPie/roms/Excitebike.nes" does not exist! Ignoring.
Jan 08 16:47:52 lvl1: 	File "/home/pi/RetroPie/roms/Final Fantasy.nes" does not exist! Ignoring.
Jan 08 16:47:52 lvl1: 	File "/home/pi/RetroPie/roms/Final Fantasy II.nes" does not exist! Ignoring.
Jan 08 16:47:52 lvl1: 	File "/home/pi/RetroPie/roms/Final Fantasy III.nes" does not exist! Ignoring.
Jan 08 16:47:52 lvl1: 	File "/home/pi/RetroPie/roms/Fist of the North Star.nes" does not exist! Ignoring.
Jan 08 16:47:52 lvl1: 	File "/home/pi/RetroPie/roms/Friday the 13th.nes" does not exist! Ignoring.
Jan 08 16:47:52 lvl1: 	File "/home/pi/RetroPie/roms/Galaga.nes" does not exist! Ignoring.
Jan 08 16:47:52 lvl1: 	File "/home/pi/RetroPie/roms/Gauntlet II.nes" does not exist! Ignoring.
Jan 08 16:47:52 lvl1: 	File "/home/pi/RetroPie/roms/Ghosts'n Goblins.nes" does not exist! Ignoring.
Jan 08 16:47:52 lvl1: 	File "/home/pi/RetroPie/roms/Gun Smoke.nes" does not exist! Ignoring.
Jan 08 16:47:52 lvl1: 	File "/home/pi/RetroPie/roms/Ice Climber.nes" does not exist! Ignoring.
Jan 08 16:47:52 lvl1: 	File "/home/pi/RetroPie/roms/Joust.nes" does not exist! Ignoring.
Jan 08 16:47:52 lvl1: 	File "/home/pi/RetroPie/roms/Kid Icarus.nes" does not exist! Ignoring.
Jan 08 16:47:52 lvl1: 	File "/home/pi/RetroPie/roms/Kirby's Adventure.nes" does not exist! Ignoring.
Jan 08 16:47:52 lvl1: 	File "/home/pi/RetroPie/roms/Legend of Zelda.nes" does not exist! Ignoring.
Jan 08 16:47:52 lvl1: 	File "/home/pi/RetroPie/roms/Legend of Zelda II.nes" does not exist! Ignoring.
Jan 08 16:47:52 lvl1: 	File "/home/pi/RetroPie/roms/Mega Man 2.nes" does not exist! Ignoring.
Jan 08 16:47:52 lvl1: 	File "/home/pi/RetroPie/roms/Mega Man 3.nes" does not exist! Ignoring.
Jan 08 16:47:52 lvl1: 	File "/home/pi/RetroPie/roms/Mega Man 4.nes" does not exist! Ignoring.
Jan 08 16:47:52 lvl1: 	File "/home/pi/RetroPie/roms/Metal Gear.nes" does not exist! Ignoring.
Jan 08 16:47:52 lvl1: 	File "/home/pi/RetroPie/roms/Metroid.nes" does not exist! Ignoring.
Jan 08 16:47:52 lvl1: 	File "/home/pi/RetroPie/roms/Mike Tyson's Punch-Out!!.nes" does not exist! Ignoring.
Jan 08 16:47:52 lvl1: 	File "/home/pi/RetroPie/roms/Millipede.nes" does not exist! Ignoring.
Jan 08 16:47:52 lvl1: 	File "/home/pi/RetroPie/roms/Pac-Man.nes" does not exist! Ignoring.
Jan 08 16:47:52 lvl1: 	File "/home/pi/RetroPie/roms/Pin Bot.nes" does not exist! Ignoring.
Jan 08 16:47:52 lvl1: 	File "/home/pi/RetroPie/roms/Q-bert.nes" does not exist! Ignoring.
Jan 08 16:47:52 lvl1: 	File "/home/pi/RetroPie/roms/Rampage.nes" does not exist! Ignoring.
Jan 08 16:47:52 lvl1: 	File "/home/pi/RetroPie/roms/Super Mario Bros..nes" does not exist! Ignoring.
Jan 08 16:47:52 lvl1: 	File "/home/pi/RetroPie/roms/Super Mario Bros. 3.nes" does not exist! Ignoring.
Jan 08 16:47:52 lvl1: 	File "/home/pi/RetroPie/roms/Super Pitfall.nes" does not exist! Ignoring.
Jan 08 16:47:52 lvl1: 	File "/home/pi/RetroPie/roms/Tetris.nes" does not exist! Ignoring.
Jan 08 16:47:52 lvl1: 	File "/home/pi/RetroPie/roms/Tetris 2.nes" does not exist! Ignoring.
Jan 08 16:47:52 lvl1: 	File "/home/pi/RetroPie/roms/Yoshi.nes" does not exist! Ignoring.
Jan 08 16:47:52 lvl1: 	File "/home/pi/RetroPie/roms/Gauntlet.nes" does not exist! Ignoring.
Jan 08 16:47:52 lvl1: 	File "/home/pi/RetroPie/roms/Battletoads.nes" does not exist! Ignoring.
Jan 08 16:47:52 lvl1: 	File "/home/pi/RetroPie/roms/Earth Bound Zero.nes" does not exist! Ignoring.
Jan 08 16:47:52 lvl1: 	File "/home/pi/RetroPie/roms/Mother.nes" does not exist! Ignoring.
Jan 08 16:47:52 lvl1: 	File "/home/pi/RetroPie/roms/Castlevania.nes" does not exist! Ignoring.
Jan 08 16:47:52 lvl1: 	File "/home/pi/RetroPie/roms/Mega Man.nes" does not exist! Ignoring.
Jan 08 16:47:52 lvl1: 	File "/home/pi/RetroPie/roms/Mega Man 5.nes" does not exist! Ignoring.
Jan 08 16:47:52 lvl1: 	File "/home/pi/RetroPie/roms/Mega Man 6.nes" does not exist! Ignoring.
Jan 08 16:47:52 lvl1: 	File "/home/pi/RetroPie/roms/Donkey Kong.nes" does not exist! Ignoring.
Jan 08 16:47:52 lvl1: 	File "/home/pi/RetroPie/roms/Super Mario Bros. 2.nes" does not exist! Ignoring.
Jan 08 16:47:52 lvl1: 	System "nes" has no games! Ignoring it.
Jan 08 16:47:52 lvl1: 	Error - folder with path "/home/pi/RetroPie/roms/psp" is not a directory!
Jan 08 16:47:52 lvl2: 	Parsing XML file "/home/pi/.emulationstation/gamelists/psp/gamelist.xml"...
Jan 08 16:47:52 lvl1: 	File "/home/pi/RetroPie/roms/LittleBigPlanet.iso" does not exist! Ignoring.
Jan 08 16:47:52 lvl1: 	File "/home/pi/RetroPie/roms/Final_Fantasy_VII.PBP" does not exist! Ignoring.
Jan 08 16:47:52 lvl1: 	File "/home/pi/RetroPie/roms/Avatar - The Last Airbender.iso" does not exist! Ignoring.
Jan 08 16:47:52 lvl1: 	File "/home/pi/RetroPie/roms/Kingdom Hearts - Birth by Sleep.iso" does not exist! Ignoring.
Jan 08 16:47:52 lvl1: 	File "/home/pi/RetroPie/roms/Sims 2.iso" does not exist! Ignoring.
Jan 08 16:47:52 lvl1: 	File "/home/pi/RetroPie/roms/Street Fighter Alpha 3 Max.iso" does not exist! Ignoring.
Jan 08 16:47:52 lvl1: 	File "/home/pi/RetroPie/roms/Little Big Planet.iso" does not exist! Ignoring.
Jan 08 16:47:52 lvl1: 	System "psp" has no games! Ignoring it.
Jan 08 16:47:52 lvl1: 	Error - folder with path "/home/pi/RetroPie/roms/psx" is not a directory!
Jan 08 16:47:52 lvl2: 	Parsing XML file "/home/pi/.emulationstation/gamelists/psx/gamelist.xml"...
Jan 08 16:47:52 lvl1: 	File "/home/pi/RetroPie/roms/Mr. Driller (USA)/Mr. Driller (USA)/Mr. Driller (USA).cue" does not exist! Ignoring.
Jan 08 16:47:52 lvl1: 	File "/home/pi/RetroPie/roms/Azure Dreams (USA)/Azure Dreams (USA)/Azure Dreams (USA).cue" does not exist! Ignoring.
Jan 08 16:47:52 lvl1: 	File "/home/pi/RetroPie/roms/Frogger (USA)/Frogger (USA)/Frogger (USA).cue" does not exist! Ignoring.
Jan 08 16:47:52 lvl1: 	File "/home/pi/RetroPie/roms/Harvest Moon - Back to Nature (USA)/Harvest Moon - Back to Nature (USA)/Harvest Moon - Back to Nature (USA).cue" does not exist! Ignoring.
Jan 08 16:47:52 lvl1: 	File "/home/pi/RetroPie/roms/Mortal Kombat 3 (USA)/Mortal Kombat 3 (USA)/Mortal Kombat 3 (USA).cue" does not exist! Ignoring.
Jan 08 16:47:52 lvl1: 	File "/home/pi/RetroPie/roms/Rayman (USA)/Rayman (USA)/Rayman (USA).cue" does not exist! Ignoring.
Jan 08 16:47:52 lvl1: 	File "/home/pi/RetroPie/roms/Resident Evil 2/Resident Evil 2 - Dual Shock Ver. (USA) (Disc 1) (Leon).CD1.cue" does not exist! Ignoring.
Jan 08 16:47:52 lvl1: 	File "/home/pi/RetroPie/roms/Star Ocean - The Second Story (USA) (Disc 1)/Star Ocean - The Second Story (USA) (Disc 1)/Star Ocean - The Second Story (USA) (Disc 1).cue" does not exist! Ignoring.
Jan 08 16:47:52 lvl1: 	File "/home/pi/RetroPie/roms/Star Ocean - The Second Story (USA) (Disc 2)/Star Ocean - The Second Story (USA) (Disc 2)/Star Ocean - The Second Story (USA) (Disc 2).cue" does not exist! Ignoring.
Jan 08 16:47:52 lvl1: 	File "/home/pi/RetroPie/roms/Mortal Kombat 4 (USA)/Mortal Kombat 4 (USA)/Mortal Kombat 4 (USA).cue" does not exist! Ignoring.
Jan 08 16:47:52 lvl1: 	File "/home/pi/RetroPie/roms/Crash Bash (USA)/Crash Bash (USA)/Crash Bash (USA).cue" does not exist! Ignoring.
Jan 08 16:47:52 lvl1: 	File "/home/pi/RetroPie/roms/Diablo (USA) (En,Fr,De,Sv)/Diablo (USA) (En,Fr,De,Sv)/Diablo (USA) (En,Fr,De,Sv).cue" does not exist! Ignoring.
Jan 08 16:47:52 lvl1: 	File "/home/pi/RetroPie/roms/Doom (USA) (Rev 1)/Doom (USA) (Rev 1)/Doom (USA) (Rev 1).cue" does not exist! Ignoring.
Jan 08 16:47:52 lvl1: 	File "/home/pi/RetroPie/roms/Dragon Warrior VII (USA) (Disc 1)/Dragon Warrior VII (USA) (Disc 1)/Dragon Warrior VII (USA) (Disc 1).cue" does not exist! Ignoring.
Jan 08 16:47:52 lvl1: 	File "/home/pi/RetroPie/roms/Cubix Robots for Everyone - Race 'n Robots (USA)/Cubix Robots for Everyone - Race 'n Robots (USA)/Cubix Robots for Everyone - Race 'n Robots (USA).cue" does not exist! Ignoring.
Jan 08 16:47:52 lvl1: 	File "/home/pi/RetroPie/roms/Mega Man 8 (USA)/Mega Man 8 (USA)/Mega Man 8 (USA).cue" does not exist! Ignoring.
Jan 08 16:47:52 lvl1: 	File "/home/pi/RetroPie/roms/Grand Theft Auto (USA)/Grand Theft Auto (USA)/Grand Theft Auto (USA).cue" does not exist! Ignoring.
Jan 08 16:47:52 lvl1: 	File "/home/pi/RetroPie/roms/Final Fantasy Chronicles - Chrono Trigger (USA) (Rev 1)/Final Fantasy Chronicles - Chrono Trigger (USA) (Rev 1)/Final Fantasy Chronicles - Chrono Trigger (USA) (Rev 1).cue" does not exist! Ignoring.
Jan 08 16:47:52 lvl1: 	File "/home/pi/RetroPie/roms/Gex (USA) (Rev 1)/Gex (USA) (Rev 1)/Gex (USA) (Rev 1).cue" does not exist! Ignoring.
Jan 08 16:47:52 lvl1: 	File "/home/pi/RetroPie/roms/Heart of Darkness (USA) (Disc 1)/Heart of Darkness (USA) (Disc 1)/Heart of Darkness (USA) (Disc 1).cue" does not exist! Ignoring.
Jan 08 16:47:52 lvl1: 	File "/home/pi/RetroPie/roms/Ape Escape (USA)/Ape Escape (USA)/Ape Escape (USA).cue" does not exist! Ignoring.
Jan 08 16:47:52 lvl1: 	File "/home/pi/RetroPie/roms/Darkstalkers - The Night Warriors (USA)/Darkstalkers - The Night Warriors (USA)/Darkstalkers - The Night Warriors (USA).cue" does not exist! Ignoring.
Jan 08 16:47:52 lvl1: 	File "/home/pi/RetroPie/roms/Darkstalkers 3 (USA)/Darkstalkers 3 (USA)/Darkstalkers 3 (USA).cue" does not exist! Ignoring.
Jan 08 16:47:52 lvl1: 	File "/home/pi/RetroPie/roms/Johnny Bazookatone (USA)/Johnny Bazookatone (USA)/Johnny Bazookatone (USA).cue" does not exist! Ignoring.
Jan 08 16:47:52 lvl1: 	File "/home/pi/RetroPie/roms/C - The Contra Adventure (USA)/C - The Contra Adventure (USA)/C - The Contra Adventure (USA).cue" does not exist! Ignoring.
Jan 08 16:47:52 lvl1: 	File "/home/pi/RetroPie/roms/Contra - Legacy of War (USA)/Contra - Legacy of War (USA)/Contra - Legacy of War (USA).cue" does not exist! Ignoring.
Jan 08 16:47:52 lvl1: 	File "/home/pi/RetroPie/roms/Disney's Lilo & Stitch (USA)/Disney's Lilo & Stitch (USA)/Disney's Lilo & Stitch (USA).cue" does not exist! Ignoring.
Jan 08 16:47:52 lvl1: 	File "/home/pi/RetroPie/roms/Disney's Treasure Planet (USA)/Disney's Treasure Planet (USA)/Disney's Treasure Planet (USA).cue" does not exist! Ignoring.
Jan 08 16:47:52 lvl1: 	File "/home/pi/RetroPie/roms/Dragon Ball Z - Ultimate Battle 22 (USA)/Dragon Ball Z - Ultimate Battle 22 (USA)/Dragon Ball Z - Ultimate Battle 22 (USA).cue" does not exist! Ignoring.
Jan 08 16:47:52 lvl1: 	File "/home/pi/RetroPie/roms/Duke Nukem - Land of the Babes (USA)/Duke Nukem - Land of the Babes (USA)/Duke Nukem - Land of the Babes (USA).cue" does not exist! Ignoring.
Jan 08 16:47:52 lvl1: 	File "/home/pi/RetroPie/roms/Dynasty Warriors (USA)/Dynasty Warriors (USA)/Dynasty Warriors (USA).cue" does not exist! Ignoring.
Jan 08 16:47:52 lvl1: 	File "/home/pi/RetroPie/roms/Eternal Eyes (USA)/Eternal Eyes (USA)/Eternal Eyes (USA).cue" does not exist! Ignoring.
Jan 08 16:47:52 lvl1: 	File "/home/pi/RetroPie/roms/Final Fantasy Chronicles - Final Fantasy IV (USA) (Rev 1)/Final Fantasy Chronicles - Final Fantasy IV (USA) (Rev 1)/Final Fantasy Chronicles - Final Fantasy IV (USA) (Rev 1).cue" does not exist! Ignoring.
Jan 08 16:47:52 lvl1: 	File "/home/pi/RetroPie/roms/Gex 3 - Deep Cover Gecko (USA)/Gex 3 - Deep Cover Gecko (USA)/Gex 3 - Deep Cover Gecko (USA).cue" does not exist! Ignoring.
Jan 08 16:47:52 lvl1: 	File "/home/pi/RetroPie/roms/Herc's Adventures (USA)/Herc's Adventures (USA)/Herc's Adventures (USA).cue" does not exist! Ignoring.
Jan 08 16:47:52 lvl1: 	File "/home/pi/RetroPie/roms/Myst (USA)/Myst (USA)/Myst (USA).cue" does not exist! Ignoring.
Jan 08 16:47:52 lvl1: 	File "/home/pi/RetroPie/roms/Oddworld - Abe's Oddysee (USA) (Rev 2)/Oddworld - Abe's Oddysee (USA) (Rev 2)/Oddworld - Abe's Oddysee (USA) (Rev 2).cue" does not exist! Ignoring.
Jan 08 16:47:52 lvl1: 	File "/home/pi/RetroPie/roms/Pitfall 3D - Beyond the Jungle (USA)/Pitfall 3D - Beyond the Jungle (USA)/Pitfall 3D - Beyond the Jungle (USA).cue" does not exist! Ignoring.
Jan 08 16:47:52 lvl1: 	File "/home/pi/RetroPie/roms/Quake II (USA)/Quake II (USA)/Quake II (USA).cue" does not exist! Ignoring.
Jan 08 16:47:52 lvl1: 	File "/home/pi/RetroPie/roms/Street Fighter Alpha - Warriors' Dreams (USA)/Street Fighter Alpha - Warriors' Dreams (USA)/Street Fighter Alpha - Warriors' Dreams (USA).cue" does not exist! Ignoring.
Jan 08 16:47:52 lvl1: 	File "/home/pi/RetroPie/roms/Street Fighter Alpha 3 (USA)/Street Fighter Alpha 3 (USA)/Street Fighter Alpha 3 (USA).cue" does not exist! Ignoring.
Jan 08 16:47:52 lvl1: 	File "/home/pi/RetroPie/roms/Street Fighter Collection (USA) (Disc 1) (Rev 1)/Street Fighter Collection (USA) (Disc 1) (Rev 1)/Street Fighter Collection (USA) (Disc 1) (Rev 1).cue" does not exist! Ignoring.
Jan 08 16:47:52 lvl1: 	File "/home/pi/RetroPie/roms/Street Fighter Collection (USA) (Disc 2) (Rev 1)/Street Fighter Collection (USA) (Disc 2) (Rev 1)/Street Fighter Collection (USA) (Disc 2) (Rev 1).cue" does not exist! Ignoring.
Jan 08 16:47:52 lvl1: 	File "/home/pi/RetroPie/roms/Street Fighter Collection 2 (USA)/Street Fighter Collection 2 (USA)/Street Fighter Collection 2 (USA).cue" does not exist! Ignoring.
Jan 08 16:47:52 lvl1: 	File "/home/pi/RetroPie/roms/Street Fighter EX Plus Alpha (USA)/Street Fighter EX Plus Alpha (USA)/Street Fighter EX Plus Alpha (USA).cue" does not exist! Ignoring.
Jan 08 16:47:52 lvl1: 	File "/home/pi/RetroPie/roms/Street Fighter EX2 Plus (USA)/Street Fighter EX2 Plus (USA)/Street Fighter EX2 Plus (USA).cue" does not exist! Ignoring.
Jan 08 16:47:52 lvl1: 	File "/home/pi/RetroPie/roms/Tekken 3 (USA)/Tekken 3 (USA)/Tekken 3 (USA).cue" does not exist! Ignoring.
Jan 08 16:47:52 lvl1: 	File "/home/pi/RetroPie/roms/Xenogears (USA) (Disc 1)/Xenogears (USA) (Disc 1)/Xenogears (USA) (Disc 1).cue" does not exist! Ignoring.
Jan 08 16:47:52 lvl1: 	File "/home/pi/RetroPie/roms/Breath of Fire III (USA)/Breath of Fire III (USA)/Breath of Fire III (USA).cue" does not exist! Ignoring.
Jan 08 16:47:52 lvl1: 	File "/home/pi/RetroPie/roms/Breath of Fire IV (USA)/Breath of Fire IV (USA).cue" does not exist! Ignoring.
Jan 08 16:47:52 lvl1: 	File "/home/pi/RetroPie/roms/Chocobo's Dungeon 2 (USA)/Chocobo's Dungeon 2 (USA).cue" does not exist! Ignoring.
Jan 08 16:47:52 lvl1: 	File "/home/pi/RetroPie/roms/Chrono Trigger (USA) (Rev 1)/Final Fantasy Chronicles - Chrono Trigger (USA) (Rev 1).cue" does not exist! Ignoring.
Jan 08 16:47:52 lvl1: 	File "/home/pi/RetroPie/roms/Darkstalkers - The Night Warriors (USA)/Darkstalkers - The Night Warriors (USA).cue" does not exist! Ignoring.
Jan 08 16:47:52 lvl1: 	File "/home/pi/RetroPie/roms/Darkstalkers 3 (USA)/Darkstalkers 3 (USA).cue" does not exist! Ignoring.
Jan 08 16:47:52 lvl1: 	File "/home/pi/RetroPie/roms/Dynasty Warriors (USA)/Dynasty Warriors (USA).cue" does not exist! Ignoring.
Jan 08 16:47:52 lvl1: 	File "/home/pi/RetroPie/roms/Nicktoons Racing (USA)/Nicktoons Racing (USA).cue" does not exist! Ignoring.
Jan 08 16:47:52 lvl1: 	File "/home/pi/RetroPie/roms/Strider (USA)/Strider (USA).cue" does not exist! Ignoring.
Jan 08 16:47:52 lvl1: 	File "/home/pi/RetroPie/roms/Strider 2 (USA)/Strider 2 (USA).cue" does not exist! Ignoring.
